FechaHora,C1,P2,L1,L2,D1,D2
24/05/2002 14:00:30.018999, 28024487.82709, 28024494.96609,-11692483.98009, -8482023.96709,     -364.67900,     -284.16500
24/05/2002 14:01:00.019000, 28026622.78509, 28026629.54809,-11681264.45009, -8473281.50209,     -383.16500,     -298.57000
24/05/2002 14:01:30.018999, 28028864.99809, 28028871.71409,-11669481.61609, -8464100.08209,     -402.16300,     -313.37300
24/05/2002 14:02:00.019000, 28031215.06509, 28031221.51208,-11657131.15008, -8454476.36908,     -421.20600,     -328.21200
24/05/2002 14:02:30.018999, 28033674.42709, 28033680.68709,-11644208.75909, -8444406.99909,     -440.16200,     -342.98300
24/05/2002 14:03:00.019000, 28036242.28609, 28036249.26109,-11630714.09209, -8433891.68509,     -459.30000,     -357.89800
24/05/2002 14:03:30.018999, 28038918.42109, 28038925.02009,-11616651.60809, -8422933.92209,     -478.26000,     -372.66500
24/05/2002 14:04:00.019000, 28041703.28309, 28041709.58909,-11602016.69209, -8411530.11609,     -497.43600,     -387.61100
24/05/2002 14:04:30.018999, 28044594.89809, 28044601.25109,-11586821.62209, -8399689.81109,     -515.75200,     -401.88200
24/05/2002 14:05:00.019000, 28047594.94809, 28047601.27809,-11571055.55809, -8387404.58209,     -535.11600,     -416.97600
24/05/2002 14:05:30.018999, 28050703.54209, 28050710.44608,-11554721.12108, -8374676.47208,     -553.90100,     -431.61600
24/05/2002 14:06:00.019000, 28053921.30409, 28053928.10309,-11537811.43609, -8361500.13209,     -573.05900,     -446.54300
24/05/2002 14:06:30.018999, 28057246.79809, 28057253.51509,-11520334.76209, -8347881.95509,     -591.99900,     -461.30100
24/05/2002 14:07:00.019000, 28060681.21809, 28060687.73509,-11502286.87609, -8333818.68409,     -611.38900,     -476.40600
24/05/2002 14:07:30.018999, 28064224.52709, 28064230.99809,-11483668.29409, -8319310.71609,     -630.18500,     -491.05200
24/05/2002 14:08:00.019000, 28067875.14809, 28067882.41609,-11464482.89009, -8304361.08009,     -648.99700,     -505.71100
24/05/2002 14:08:30.018999, 28071635.46309, 28071642.60109,-11444722.36609, -8288963.29609,     -668.10500,     -520.60100
24/05/2002 14:09:00.019000, 28075503.96109, 28075511.00609,-11424394.58709, -8273123.50309,     -686.83400,     -535.19600
24/05/2002 14:09:30.018999, 28079479.42509, 28079486.58709,-11403502.70609, -8256844.13409,     -706.10400,     -550.20900
24/05/2002 14:10:00.019000, 28083562.35809, 28083569.54409,-11382046.49109, -8240125.03809,     -724.62600,     -564.64100
24/05/2002 14:10:30.018999, 28087753.48309, 28087760.48109,-11360022.03309, -8222963.13909,     -743.65600,     -579.47000
24/05/2002 14:11:00.019000, 28092052.04509, 28092059.13609,-11337433.70109, -8205361.86409,     -762.01300,     -593.77500
24/05/2002 14:11:30.018999, 28096456.92309, 28096464.36609,-11314285.55609, -8187324.35609,     -781.14000,     -608.68000
24/05/2002 14:12:00.019000, 28100970.76109, 28100977.65408,-11290565.79508, -8168841.45608,     -800.13500,     -623.48000
24/05/2002 14:12:30.018999, 28105591.50709, 28105597.82508,-11266282.07008, -8149919.10608,     -818.61700,     -637.88200
24/05/2002 14:13:00.019000, 28110319.99209, 28110327.03709,-11241435.44909, -8130558.12909,     -837.64300,     -652.70700
24/05/2002 14:13:30.018999, 28115155.64309, 28115163.13409,-11216024.83709, -8110757.66709,     -856.28700,     -667.23300
24/05/2002 14:14:00.019000, 28120097.53109, 28120104.54109,-11190052.96309, -8090519.86909,     -875.23200,     -681.99700
24/05/2002 14:14:30.018999, 28125146.84009, 28125154.38908,-11163518.73208, -8069843.87208,     -893.64000,     -696.34100
24/05/2002 14:15:00.019000, 28130302.75209, 28130310.14908,-11136424.06808, -8048731.17208,     -912.43800,     -710.99000
24/05/2002 14:15:30.018999, 28135566.38509, 28135573.88809,-11108766.02409, -8027179.47409,     -931.10100,     -725.53300
24/05/2002 14:16:00.019000, 28140935.34909, 28140942.61709,-11080549.81809, -8005192.83209,     -949.73100,     -740.04900
24/05/2002 14:16:30.019999, 28146412.70209, 28146420.94209,-11051766.15809, -7982764.04309,     -968.67100,     -754.80800
24/05/2002 14:17:00.020000, 28151996.50009, 28152003.76709,-11022424.44009, -7959900.39809,     -987.21500,     -769.25900
24/05/2002 14:17:30.019999, 28157685.80509, 28157693.21409,-10992525.99009, -7936602.90509,    -1006.08600,     -783.96200
24/05/2002 14:18:00.020000, 28163481.40509, 28163488.63708,-10962069.03508, -7912870.24308,    -1024.47600,     -798.29300
24/05/2002 14:18:30.019999, 28169383.38709, 28169391.14708,-10931054.99708, -7888703.50308,    -1043.12000,     -812.81700
24/05/2002 14:19:00.020000, 28175391.46509, 28175398.89709,-10899483.38909, -7864102.27209,    -1061.55300,     -827.18500
24/05/2002 14:19:30.019999, 28181505.63909, 28181512.47309,-10867353.67209, -7839066.15509,    -1080.15700,     -841.68100
24/05/2002 14:20:00.020000, 28187726.00109, 28187733.03409,-10834666.20009, -7813595.41409,    -1098.90300,     -856.28800
24/05/2002 14:20:30.019999, 28194051.92009, 28194058.73009,-10801423.15309, -7787691.78709,    -1117.20200,     -870.54700
24/05/2002 14:21:00.020000, 28200483.38709, 28200490.35009,-10767625.55209, -7761356.02409,    -1135.77300,     -885.01600
24/05/2002 14:21:30.019999, 28207020.45709, 28207027.31509,-10733275.33509, -7734589.65509,    -1154.25700,     -899.41900
24/05/2002 14:22:00.020000, 28213661.79109, 28213668.60209,-10698372.99609, -7707393.06009,    -1172.56300,     -913.68700
24/05/2002 14:22:30.019999, 28220408.09709, 28220415.10708,-10662919.73508, -7679767.18208,    -1190.91100,     -927.98500
24/05/2002 14:23:00.020000, 28227259.21909, 28227266.20508,-10626917.67108, -7651713.66808,    -1209.40900,     -942.39300
24/05/2002 14:23:30.019999, 28234215.57009, 28234222.67408,-10590363.36608, -7623229.83608,    -1227.75400,     -956.69100
24/05/2002 14:24:00.020000, 28241276.62009, 28241283.71208,-10553255.27008, -7594314.46208,    -1245.99600,     -970.90400
24/05/2002 14:24:30.019999, 28248441.36609, 28248448.96208,-10515603.44108, -7564975.42008,    -1263.98700,     -984.92100
24/05/2002 14:25:00.020000, 28255710.99109, 28255718.41108,-10477401.80208, -7535207.95108,    -1282.52700,     -999.36500
24/05/2002 14:25:30.019999, 28263084.93209, 28263091.96508,-10438651.75808, -7505013.13108,    -1300.53700,    -1013.42100
24/05/2002 14:26:00.020000, 28270563.24309,        0.00001,-10399352.93401,        0.00011,    -1318.68000,        0.00000
24/05/2002 14:26:30.019999, 28278144.02009,        0.00001,-10359515.71101,        0.00011,    -1336.64000,        0.00000
24/05/2002 14:27:00.020000, 28285827.95709, 28285834.88408,-10319137.15808,    21020.97308,    -1355.16700,    -1055.97000
24/05/2002 14:27:30.019999, 28293615.14609, 28293622.92908,-10278215.12808,    52908.22508,    -1372.95100,    -1069.82700
24/05/2002 14:28:00.020000, 28301506.15709, 28301512.79208,-10236748.13308,    85220.11508,    -1391.54900,    -1084.32200
24/05/2002 14:28:30.019999, 28309499.85509, 28309507.05208,-10194740.51108,   117953.28708,    -1409.28500,    -1098.14200
24/05/2002 14:29:00.020000, 28317596.43008, 28317604.56508,-10152194.79408,   151105.72708,    -1426.91000,    -1111.87600
24/05/2002 14:29:30.019999, 28325793.94809, 28325801.43908,-10109115.40408,   184674.03708,    -1444.83900,    -1125.84400
24/05/2002 14:30:00.020000, 28334094.33109, 28334101.84508,-10065498.35908,   218661.28308,    -1462.85100,    -1139.88300
24/05/2002 14:30:30.019999, 28342494.76509, 28342502.40808,-10021350.67008,   253062.02508,    -1480.51700,    -1153.64900
24/05/2002 14:31:00.020000, 28350997.49509, 28351004.80908, -9976671.43308,   287876.97108,    -1498.24900,    -1167.46900
24/05/2002 14:31:30.019999, 28359601.72809, 28359609.09009, -9931457.29309,   323108.71109,    -1516.06400,    -1181.34500
24/05/2002 14:32:00.020000, 28368307.93409, 28368315.35409, -9885706.70509,   358758.47009,    -1533.94300,    -1195.27900
24/05/2002 14:32:30.019999, 28377114.77109, 28377122.22609, -9839425.86409,   394821.41909,    -1551.50600,    -1208.96300
24/05/2002 14:33:00.020000, 28386022.44309, 28386030.32009, -9792616.37309,   431296.30209,    -1569.13000,    -1222.69800
24/05/2002 14:33:30.019999, 28395030.43109, 28395037.93409, -9745279.48209,   468182.15309,    -1586.81800,    -1236.48100
24/05/2002 14:34:00.020000, 28404138.94709, 28404146.63609, -9697412.81409,   505480.81309,    -1604.27700,    -1250.08400
24/05/2002 14:34:30.019999, 28413347.32509, 28413354.98009, -9649023.05509,   543187.08409,    -1622.00000,    -1263.89400
24/05/2002 14:35:00.020000, 28422653.91709, 28422661.61809, -9600116.50009,   581296.03809,    -1639.10300,    -1277.22300
24/05/2002 14:35:30.019999, 28432060.81809, 28432069.03509, -9550683.12109,   619815.49009,    -1656.40900,    -1290.70300
24/05/2002 14:36:00.020000, 28441567.73709, 28441575.57909, -9500722.78109,   658745.56609,    -1674.23800,    -1304.60000
24/05/2002 14:36:30.019999, 28451175.85209, 28451183.58809, -9450234.15409,   698087.31709,    -1691.89000,    -1318.35300
24/05/2002 14:37:00.020000, 28460881.49309, 28460889.26508, -9399230.34808,   737830.49708,    -1708.67400,    -1331.43000
24/05/2002 14:37:30.019999, 28470683.92509, 28470691.89609, -9347719.00409,   777969.16009,    -1725.74200,    -1344.73400
24/05/2002 14:38:00.020000, 28480583.71009, 28480591.90408, -9295695.21908,   818507.12508,    -1742.56300,    -1357.83800
24/05/2002 14:38:30.019999, 28490581.22809, 28490588.96408, -9243157.49908,   859445.57108,    -1759.99500,    -1371.42400
24/05/2002 14:39:00.020000, 28500676.17609, 28500683.51408, -9190107.43208,   900783.24508,    -1776.93400,    -1384.61900
24/05/2002 14:39:30.019999, 28510869.71409, 28510877.80308, -9136539.95608,   942524.08208,    -1793.74700,    -1397.72200
24/05/2002 14:40:00.020000, 28521160.03309, 28521167.24208, -9082466.88908,   984658.88808,    -1810.93500,    -1411.11500
24/05/2002 14:40:30.019999, 28531546.15909, 28531553.66108, -9027885.69008,  1027189.65108,    -1828.09400,    -1424.48700
24/05/2002 14:41:00.020000, 28542029.14309, 28542036.75108, -8972798.42508,  1070114.74508,    -1844.45700,    -1437.23900
24/05/2002 14:41:30.019999, 28552608.96109, 28552616.35808, -8917201.42008,  1113437.02708,    -1861.69400,    -1450.67100
24/05/2002 14:42:00.020000, 28563282.87209, 28563289.71708, -8861109.58208,  1157144.90908,    -1878.07800,    -1463.43400
24/05/2002 14:42:30.019999, 28574052.22909, 28574059.73208, -8804515.64908,  1201244.02808,    -1894.96300,    -1476.58900
24/05/2002 14:43:00.020000, 28584916.56109, 28584924.23908, -8747422.40708,  1245732.22308,    -1911.36500,    -1489.37200
24/05/2002 14:43:30.019999, 28595875.65208, 28595883.52908, -8689831.43008,  1290608.26208,    -1927.84100,    -1502.21200
24/05/2002 14:44:00.020000, 28606929.45808, 28606937.48708, -8631745.17008,  1335870.22708,    -1944.64100,    -1515.30500
24/05/2002 14:44:30.019999, 28618077.16308, 28618085.27508, -8573164.98808,  1381517.07008,    -1960.78300,    -1527.88000
24/05/2002 14:45:00.020000, 28629318.52408, 28629325.64008, -8514089.94808,  1427549.52108,    -1977.42500,    -1540.85100
24/05/2002 14:45:30.019999, 28640652.85408, 28640660.42708, -8454525.65208,  1473963.19708,    -1993.45600,    -1553.34200
24/05/2002 14:46:00.020000, 28652081.62908, 28652089.92908, -8394470.37108,  1520759.45008,    -2010.00700,    -1566.24000
24/05/2002 14:46:30.019999, 28663604.03308, 28663612.14508, -8333921.05008,  1567940.67308,    -2026.45600,    -1579.05400
24/05/2002 14:47:00.020000, 28675216.82709, 28675224.07108, -8272893.84508,  1615494.28708,    -2042.47000,    -1591.53200
24/05/2002 14:47:30.019999, 28686922.91208, 28686930.66108, -8211378.16008,  1663428.52308,    -2058.58100,    -1604.08800
24/05/2002 14:48:00.020000, 28698720.20908, 28698728.40308, -8149383.98408,  1711735.61508,    -2074.21400,    -1616.26900
24/05/2002 14:48:30.019999, 28710606.45708, 28710613.63108, -8086920.91408,  1760408.06808,    -2090.18500,    -1628.71300
24/05/2002 14:49:00.020000, 28722585.01708, 28722592.27308, -8023974.28408,  1809457.32808,    -2105.93200,    -1640.98200
24/05/2002 14:49:30.019999, 28734653.37708, 28734661.53608, -7960553.82908,  1858875.81908,    -2122.16900,    -1653.63600
24/05/2002 14:50:00.020000, 28746812.28508, 28746820.62008, -7896659.09508,  1908663.85108,    -2137.67400,    -1665.71600
24/05/2002 14:50:30.019999, 28759060.62808, 28759069.07908, -7832293.02608,  1958819.16308,    -2153.63700,    -1678.15800
24/05/2002 14:51:00.020000, 28771399.68608, 28771407.25808, -7767451.08908,  2009345.29708,    -2169.15700,    -1690.24700
24/05/2002 14:51:30.019999, 28783827.11308, 28783835.48308, -7702145.38208,  2060232.79908,    -2184.69300,    -1702.35300
24/05/2002 14:52:00.020000, 28796342.72008, 28796350.80808, -7636375.40708,  2111482.05008,    -2200.21800,    -1714.45300
24/05/2002 14:52:30.019999, 28808946.17108, 28808954.59908, -7570144.46008,  2163090.52108,    -2215.56700,    -1726.41700
24/05/2002 14:53:00.020000, 28821638.45808, 28821646.38208, -7503447.47108,  2215062.13908,    -2230.96500,    -1738.41200
24/05/2002 14:53:30.019999, 28834417.01608, 28834425.98308, -7436296.22908,  2267387.71508,    -2245.75700,    -1749.93800
24/05/2002 14:54:00.020000, 28847281.51008, 28847289.32907, -7368691.99007,  2320066.27907,    -2260.98400,    -1761.80600
24/05/2002 14:54:30.019999, 28860232.85508, 28860241.31808, -7300629.68308,  2373101.76608,    -2276.30800,    -1773.74300
24/05/2002 14:55:00.020000, 28873271.28308, 28873279.32507, -7232112.07507,  2426492.04107,    -2291.71800,    -1785.75100
24/05/2002 14:55:30.019999, 28886395.57608, 28886403.06607, -7163145.45507,  2480232.18807,    -2306.37100,    -1797.17200
24/05/2002 14:56:00.020000, 28899604.80708, 28899612.74307, -7093730.37307,  2534321.77807,    -2321.24200,    -1808.75900
24/05/2002 14:56:30.021000, 28912899.86708, 28912907.56807, -7023864.26407,  2588762.84807,    -2336.12600,    -1820.35800
24/05/2002 14:57:00.021000, 28926278.98507, 28926286.69807, -6953557.84407,  2643546.96707,    -2350.96900,    -1831.91700
24/05/2002 14:57:30.021000, 28939742.29307, 28939751.10807, -6882808.74607,  2698676.07407,    -2365.93500,    -1843.58300
24/05/2002 14:58:00.021000, 28953290.71307, 28953298.86007, -6811611.40807,  2754154.43607,    -2380.56800,    -1854.98300
24/05/2002 14:58:30.021000, 28966922.99307, 28966931.19907, -6739972.34807,  2809976.99907,    -2394.97300,    -1866.21600
24/05/2002 14:59:00.021000, 28980637.79407, 28980645.54207, -6667900.23607,  2866137.01807,    -2409.50300,    -1877.52700
24/05/2002 14:59:30.021000, 28994436.45107, 28994444.59807, -6595388.95007,  2922639.22907,    -2424.50900,    -1889.22400
24/05/2002 15:00:00.021000, 29008318.57007, 29008325.82607, -6522439.80407,  2979482.63707,    -2438.89500,    -1900.43700
24/05/2002 15:00:30.021000, 29022282.55307, 29022291.22807, -6449059.46207,  3036662.02807,    -2453.08200,    -1911.48800
24/05/2002 15:01:00.021000, 29036326.06607, 29036333.48607, -6375258.47807,  3094169.20407,    -2466.84700,    -1922.21700
24/05/2002 15:01:30.021000, 29050450.09607, 29050457.72707, -6301036.97207,  3152004.04407,    -2480.99100,    -1933.23900
24/05/2002 15:02:00.021000, 29064655.79507, 29064664.09407, -6226386.49507,  3210173.15707,    -2495.50400,    -1944.54600
24/05/2002 15:02:30.021000, 29078941.48007, 29078949.33407, -6151318.11407,  3268667.92207,    -2508.92100,    -1954.99700
24/05/2002 15:03:00.021000, 29093304.40507, 29093312.86807, -6075837.58907,  3327483.81607,    -2523.30400,    -1966.20300
24/05/2002 15:03:30.021000, 29107746.66107, 29107755.03107, -5999942.26207,  3386622.94107,    -2536.79400,    -1976.71800
24/05/2002 15:04:00.021000, 29122268.02907, 29122276.34007, -5923632.64507,  3446084.88307,    -2550.67500,    -1987.53800
24/05/2002 15:04:30.021000, 29136867.72607, 29136874.88907, -5846912.69107,  3505866.55007,    -2563.90200,    -1997.84000
24/05/2002 15:05:00.021000, 29151543.74307, 29151552.03007, -5769789.47407,  3565962.48907,    -2577.96500,    -2008.80000
24/05/2002 15:05:30.021000, 29166298.60807, 29166307.24807, -5692252.82107,  3626380.56307,    -2591.15300,    -2019.07300
24/05/2002 15:06:00.021000, 29181130.14507, 29181138.69007, -5614312.37307,  3687113.28007,    -2604.89100,    -2029.78000
24/05/2002 15:06:30.021000, 29196038.48507, 29196046.72507, -5535970.49807,  3748158.80607,    -2618.03800,    -2040.02300
24/05/2002 15:07:00.021000, 29211021.75707, 29211030.00907, -5457233.25407,  3809512.38607,    -2631.07700,    -2050.18900
24/05/2002 15:07:30.021000, 29226080.08207, 29226088.51007, -5378100.46807,  3871174.20507,    -2644.25300,    -2060.45500
24/05/2002 15:08:00.021000, 29241212.45607, 29241220.18107, -5298579.88607,  3933138.22107,    -2657.19200,    -2070.53000
24/05/2002 15:08:30.021000, 29256418.89207, 29256428.35207, -5218669.46107,  3995405.97707,    -2669.87600,    -2080.41800
24/05/2002 15:09:00.021000, 29271699.66107, 29271708.86307, -5138369.85007,  4057976.98407,    -2683.29000,    -2090.87300
24/05/2002 15:09:30.021000, 29287053.58507, 29287063.12707, -5057682.29707,  4120850.30707,    -2696.09500,    -2100.84600
24/05/2002 15:10:00.021000, 29302481.02507, 29302488.92507, -4976611.36607,  4184022.36607,    -2709.00100,    -2110.91300
24/05/2002 15:10:30.021000, 29317980.22207, 29317989.01307, -4895163.00207,  4247488.49807,    -2721.47800,    -2120.62900
24/05/2002 15:11:00.021000, 29333551.79207, 29333560.92406, -4813334.28506,  4311251.03106,    -2733.82000,    -2130.25000
24/05/2002 15:11:30.021000, 29349194.02307, 29349203.26007, -4731133.96807,  4375303.13107,    -2746.41400,    -2140.05600
24/05/2002 15:12:00.021000, 29364907.64707, 29364916.45106, -4648558.97406,  4439647.17206,    -2758.44900,    -2149.43100
24/05/2002 15:12:30.021000, 29380690.93607, 29380699.34007, -4565620.03507,  4504274.80107,    -2770.80500,    -2159.06800
24/05/2002 15:13:00.021000, 29396544.13207, 29396553.20507, -4482310.23307,  4569191.42707,    -2783.13800,    -2168.67400
24/05/2002 15:13:30.021000, 29412466.78007, 29412476.79106, -4398634.64906,  4634393.06706,    -2795.06000,    -2177.97300
24/05/2002 15:14:00.021000, 29428458.08107, 29428466.61507, -4314600.76707,  4699873.88607,    -2806.89400,    -2187.18600
24/05/2002 15:14:30.021000, 29444517.64907, 29444526.23007, -4230209.11407,  4765633.49307,    -2818.91900,    -2196.55100
24/05/2002 15:15:00.021000, 29460645.65107, 29460653.65706, -4145457.28206,  4831673.78006,    -2831.14600,    -2206.07900
24/05/2002 15:15:30.021000, 29476841.55007, 29476850.86907, -4060347.24207,  4897993.18107,    -2842.70200,    -2215.08700
24/05/2002 15:16:00.021000, 29493104.57707, 29493113.68506, -3974884.24706,  4964587.61506,    -2854.56500,    -2224.33300
24/05/2002 15:16:30.021000, 29509434.00607, 29509442.66807, -3889073.58007,  5031452.92707,    -2866.17900,    -2233.38700
24/05/2002 15:17:00.021000, 29525829.26907, 29525839.12706, -3802918.49206,  5098586.65006,    -2877.47400,    -2242.18100
24/05/2002 15:17:30.021000, 29542288.70607, 29542297.55607, -3716422.36007,  5165986.12707,    -2888.84100,    -2251.04000
24/05/2002 15:18:00.021000, 29558812.17607, 29558821.74107, -3629591.29207,  5233646.55707,    -2899.70900,    -2259.50800
24/05/2002 15:18:30.021000, 29575398.96106, 29575408.39706, -3542427.08706,  5301566.59606,    -2910.90300,    -2268.22700
24/05/2002 15:19:00.021000, 29592050.41707, 29592059.46607, -3454923.15907,  5369751.34407,    -2922.40500,    -2277.19400
24/05/2002 15:19:30.021000, 29608764.13006, 29608772.78107, -3367093.89507,  5438189.60107,    -2932.92900,    -2285.39700
24/05/2002 15:20:00.021000, 29625538.30106, 29625547.99506, -3278946.78006,  5506875.52106,    -2943.31600,    -2293.48800
24/05/2002 15:20:30.021000, 29642372.96406, 29642382.49406, -3190477.80206,  5575812.26006,    -2954.34700,    -2302.08900
24/05/2002 15:21:00.021000, 29659268.49406, 29659276.91107, -3101691.60407,  5644996.16107,    -2964.84100,    -2310.25700
24/05/2002 15:21:30.021000, 29676223.96106, 29676232.85806, -3012590.48706,  5714425.46106,    -2975.28400,    -2318.39900
24/05/2002 15:22:00.021000, 29693239.58706, 29693249.50406, -2923174.66506,  5784100.00206,    -2985.56200,    -2326.41300
24/05/2002 15:22:30.021000, 29710313.04806, 29710321.68706, -2833450.15306,  5854015.09006,    -2995.77800,    -2334.36500
24/05/2002 15:23:00.021000, 29727444.84306, 29727454.99406, -2743421.87506,  5924166.83006,    -3005.84900,    -2342.22100
24/05/2002 15:23:30.021000, 29744633.69506, 29744642.08806, -2653097.59306,  5994549.22306,    -3015.61400,    -2349.82100
24/05/2002 15:24:00.021000, 29761877.55806, 29761887.68606, -2562481.08706,  6065159.35206,    -3025.40700,    -2357.45600
24/05/2002 15:24:30.021000, 29779176.59906, 29779185.80106, -2471573.42206,  6135996.37506,    -3035.22900,    -2365.11400
24/05/2002 15:25:00.021000, 29796531.92706, 29796540.83606, -2380371.79306,  6207062.40506,    -3045.01300,    -2372.73500
24/05/2002 15:25:30.021000, 29813942.94206, 29813952.03906, -2288878.56106,  6278355.66106,    -3054.62600,    -2380.21700
24/05/2002 15:26:00.021000, 29831407.10406, 29831414.94606, -2197105.79606,  6349866.77906,    -3063.40000,    -2387.05700
24/05/2002 15:26:30.021000, 29848922.75206, 29848931.98906, -2105058.15706,  6421592.06806,    -3072.98200,    -2394.52800
24/05/2002 15:27:00.021000, 29866494.27007, 29866504.10506, -2012724.83506,  6493539.95306,    -3082.23400,    -2401.73100
24/05/2002 15:27:30.021000, 29884116.27606, 29884125.31406, -1920117.54106,  6565701.33706,    -3091.33700,    -2408.82800
24/05/2002 15:28:00.021000, 29901789.18806, 29901798.82306, -1827245.41106,  6638069.09906,    -3100.39500,    -2415.88600
24/05/2002 15:28:30.021000, 29919512.15306, 29919519.71406, -1734109.22006,  6710642.57706,    -3109.10900,    -2422.67500
24/05/2002 15:29:00.021000, 29937287.69606, 29937297.22706, -1640700.34806,  6783428.52606,    -3118.15700,    -2429.73100
24/05/2002 15:29:30.021000, 29955114.20806, 29955124.72306, -1547024.15906,  6856422.81806,    -3126.95500,    -2436.58500
24/05/2002 15:30:00.021000, 29972989.70306, 29973000.44006, -1453085.71906,  6929621.45506,    -3135.44900,    -2443.21400
24/05/2002 15:30:30.021000, 29990914.85506, 29990925.52206, -1358890.75806,  7003020.00206,    -3143.90700,    -2449.78900
24/05/2002 15:31:00.021000, 30008888.65206, 30008899.37806, -1264438.19906,  7076619.21206,    -3152.58400,    -2456.55500
24/05/2002 15:31:30.021000, 30026908.20505, 30026920.46706, -1169740.69806,  7150409.30906,    -3160.27600,    -2462.54400
24/05/2002 15:32:00.021000, 30044977.86806, 30044987.84405, -1074791.71405,  7224395.37805,    -3169.20300,    -2469.50700
24/05/2002 15:32:30.021000, 30063092.18706, 30063104.08506,  -979600.07606,  7298570.46006,    -3177.05400,    -2475.62500
24/05/2002 15:33:00.021000, 30081252.05805, 30081264.69405,  -884166.53105,  7372934.15405,    -3185.35800,    -2482.08500
24/05/2002 15:33:30.021000, 30099460.21005, 30099470.30306,  -788481.89206,  7447493.41406,    -3193.43900,    -2488.39300
24/05/2002 15:34:00.021000, 30117716.57206, 30117727.03906,  -692551.19506,  7522244.41006,    -3201.66200,    -2494.78500
24/05/2002 15:34:30.021000, 30136015.59105, 30136025.15605,  -596382.94605,  7597180.56005,    -3209.41900,    -2500.83200
24/05/2002 15:35:00.021000, 30154359.66505, 30154372.31405,  -499982.17305,  7672297.88405,    -3217.45200,    -2507.09300
24/05/2002 15:35:30.021000, 30172749.17606, 30172757.69805,  -403351.33505,  7747594.45305,    -3224.67100,    -2512.73100
24/05/2002 15:36:00.022000, 30191181.68306, 30191192.13906,  -306491.58606,  7823069.31906,    -3232.46200,    -2518.79300
24/05/2002 15:36:30.021999, 30209653.79805, 30209664.63005,  -209411.64505,  7898715.92005,    -3239.89500,    -2524.58300
24/05/2002 15:37:00.022000, 30228170.64406, 30228180.26805,  -112109.51105,  7974535.52905,    -3247.18400,    -2530.28300
24/05/2002 15:37:30.021999, 30246729.94206, 30246740.25706,   -14586.10006,  8050527.62506,    -3254.44900,    -2535.92400
24/05/2002 15:38:00.022000, 30265329.03005, 30265339.15805,    83154.04805,  8126688.55905,    -3261.58800,    -2541.48700
24/05/2002 15:38:30.021999, 30283968.84105, 30283981.99405,   181108.50705,  8203016.52105,    -3268.84400,    -2547.14100
24/05/2002 15:39:00.022000, 30302648.63305, 30302657.37805,   279268.98005,  8279504.99505,    -3275.37300,    -2552.23800
24/05/2002 15:39:30.021999, 30321369.21005, 30321382.21005,   377644.14005,  8356160.77605,    -3282.61300,    -2557.88000
24/05/2002 15:40:00.022000, 30340127.71506, 30340137.70205,   476223.70505,  8432975.86405,    -3289.46300,    -2563.22000
24/05/2002 15:40:30.021999, 30358926.17606, 30358937.00706,   575006.22406,  8509949.06606,    -3296.27100,    -2568.51100
24/05/2002 15:41:00.022000, 30377762.81305, 30377774.45305,   673993.85805,  8587082.03605,    -3302.87200,    -2573.66200
24/05/2002 15:41:30.021999, 30396636.85905, 30396648.82805,   773178.17005,  8664368.32905,    -3309.28600,    -2578.65000
24/05/2002 15:42:00.022000, 30415546.17705, 30415554.25405,   872549.41605,  8741800.21205,    -3315.53400,    -2583.53200
24/05/2002 15:42:30.021999, 30434494.08305, 30434507.68105,   972113.93405,  8819382.74005,    -3322.03300,    -2588.58400
24/05/2002 15:43:00.022000, 30453476.00805, 30453486.59305,  1071868.32205,  8897113.20405,    -3328.57100,    -2593.68800
24/05/2002 15:43:30.021999, 30472496.65506, 30472507.47505,  1171815.49405,  8974993.94705,    -3334.56000,    -2598.35900
24/05/2002 15:44:00.022000, 30491550.61105, 30491560.28205,  1271950.11005,  9053020.68505,    -3340.59900,    -2603.04900
24/05/2002 15:44:30.021999, 30510640.40905, 30510650.64205,  1372266.13705,  9131188.84405,    -3346.74100,    -2607.84600
24/05/2002 15:45:00.022000, 30529762.10705, 30529773.34905,  1472752.72105,  9209489.86105,    -3352.30300,    -2612.17500
24/05/2002 15:45:30.021999, 30548918.56505, 30548930.55705,  1573417.01205,  9287929.28605,    -3358.51500,    -2617.02100
24/05/2002 15:46:00.022000, 30568107.63105, 30568121.66205,  1674254.67405,  9366503.87005,    -3364.29300,    -2621.51600
24/05/2002 15:46:30.021999, 30587329.40905, 30587341.92805,  1775263.68205,  9445211.98505,    -3369.52500,    -2625.59800
24/05/2002 15:47:00.022000, 30606582.74305, 30606597.43105,  1876438.00505,  9524048.86105,    -3375.03900,    -2629.89400
24/05/2002 15:47:30.021999, 30625865.24805, 30625877.65005,  1977772.80205,  9603010.89605,    -3380.54200,    -2634.17900
24/05/2002 15:48:00.022000, 30645180.07906, 30645189.66705,  2079266.50805,  9682096.64205,    -3385.48600,    -2638.04300
24/05/2002 15:48:30.021999, 30664521.83905, 30664531.12305,  2180913.70305,  9761302.01105,    -3390.74700,    -2642.13700
24/05/2002 15:49:00.022000, 30683895.49405, 30683906.61805,  2282718.09405,  9840629.95205,    -3396.09600,    -2646.30600
24/05/2002 15:49:30.021999, 30703298.53905, 30703311.36305,  2384674.16905,  9920075.87505,    -3400.83900,    -2649.99300
24/05/2002 15:50:00.022000, 30722725.70805, 30722735.59005,  2486778.72905,  9999637.73705,    -3405.93900,    -2653.97300
