Seconds,lpg2-27-L1,lpg2-27-L2,lpg2-27-C1,lpg2-27-P1,lpg2-27-P2,lpg2-02-L1,lpg2-02-L2,lpg2-02-C1,lpg2-02-P1,lpg2-02-P2,lpg2-08-L1,lpg2-08-L2,lpg2-08-C1,lpg2-08-P1,lpg2-08-P2,lpg2-10-L1,lpg2-10-L2,lpg2-10-C1,lpg2-10-P1,lpg2-10-P2,lpg2-28-L1,lpg2-28-L2,lpg2-28-C1,lpg2-28-P1,lpg2-28-P2,lpgs-27-L1,lpgs-27-L2,lpgs-27-C1,lpgs-27-P1,lpgs-27-P2,lpgs-02-L1,lpgs-02-L2,lpgs-02-C1,lpgs-02-P1,lpgs-02-P2,lpgs-08-L1,lpgs-08-L2,lpgs-08-C1,lpgs-08-P1,lpgs-08-P2,lpgs-10-L1,lpgs-10-L2,lpgs-10-C1,lpgs-10-P1,lpgs-10-P2,lpgs-28-L1,lpgs-28-L2,lpgs-28-C1,lpgs-28-P1,lpgs-28-P2
15600,-12561339.304,-9788054.075,21472186.183,21472186.772,21472186.174,,,,,,-13795592.110,-10749809.149,21016773.473,21016774.461,21016772.837,-14497102.299,-11296442.787,21389523.819,21389524.403,21389522.984,-22098024.959,-17219238.779,20061099.385,20061098.270,20061098.575,-13965791.043,-10882431.744,21472169.795,21472167.968,21472169.215,,,,,,-14180614.609,-11049826.956,21016756.763,21016754.323,21016756.684,-15261440.005,-11892030.501,21389510.922,21389507.884,21389510.026,-22693542.759,-17683278.891,20061086.856,20061082.807,20061086.013
15630,-12496001.528,-9737141.522,21484619.376,21484620.168,21484618.842,,,,,,-13762529.145,-10724045.799,21023065.572,21023065.775,21023064.749,-14487616.139,-11289050.975,21391330.080,21391329.505,21391328.410,-22132452.827,-17246065.685,20054547.350,20054546.667,20054546.903,-13900450.512,-10831517.044,21484603.778,21484601.438,21484603.105,,,,,,-14147548.954,-11024061.515,21023049.051,21023046.589,21023048.593,-15251951.018,-11884636.486,21391315.426,21391313.585,21391314.933,-22727968.079,-17710103.810,20054535.765,20054531.870,20054535.388
15660,-12430516.154,-9686113.969,21497081.017,21497080.917,21497080.544,,,,,,-13729318.676,-10698167.512,21029385.116,21029385.406,21029384.390,-14477538.878,-11281198.557,21393246.623,21393247.199,21393245.863,-22166293.297,-17272434.888,20048107.791,20048106.916,20048107.663,-13834949.628,-10780477.401,21497068.174,21497066.350,21497067.544,,,,,,-14114323.030,-10998171.186,21029371.157,21029369.421,21029371.112,-15241858.164,-11876771.924,21393236.960,21393234.276,21393236.052,-22761793.240,-17736461.085,20048098.630,20048095.311,20048098.528
15690,-12364862.785,-9634955.501,21509574.423,21509574.437,21509574.268,,,,,,-13695940.600,-10672158.622,21035737.474,21035737.197,21035736.296,-14466850.167,-11272869.682,21395281.082,21395281.408,21395279.834,-22199525.188,-17298329.862,20041784.519,20041783.216,20041783.926,-13769303.717,-10729324.756,21509560.286,21509558.148,21509559.998,,,,,,-14080952.491,-10972168.172,21035721.732,21035719.554,21035721.352,-15231176.839,-11868448.809,21395268.661,21395266.779,21395268.354,-22795032.802,-17762362.037,20041773.385,20041769.994,20041773.160
15720,-12299049.032,-9583672.066,21522099.101,21522099.027,21522098.130,,,,,,-13662402.617,-10646025.130,21042118.206,21042119.034,21042118.222,-14455557.400,-11264070.133,21397429.344,21397430.149,21397428.877,-22232154.222,-17323755.084,20035575.474,20035574.063,20035574.628,-13703494.128,-10678044.573,21522083.861,21522080.898,21522083.228,,,,,,-14047418.725,-10946037.963,21042103.640,21042100.927,21042102.728,-15219888.161,-11859652.434,21397416.824,21397414.992,21397416.016,-22827666.198,-17787790.654,20035564.209,20035560.126,20035563.440
15750,-12233083.091,-9532270.049,21534652.264,21534652.116,21534651.527,,,,,,-13628712.796,-10619773.324,21048530.110,21048530.413,21048529.192,-14443668.835,-11254806.319,21399690.932,21399692.259,21399690.812,-22264187.576,-17348716.137,20029478.787,20029478.380,20029478.715,-13637517.657,-10626634.348,21534638.374,21534635.757,21534637.946,,,,,,-14013718.445,-10919778.000,21048516.446,21048513.837,21048515.371,-15207988.993,-11850380.354,21399681.581,21399679.546,21399681.035,-22859689.228,-17812743.667,20029469.646,20029466.547,20029469.607
15780,-12166941.855,-9480731.436,21547238.044,21547237.870,21547237.802,,,,,,-13594848.085,-10593385.238,21054973.967,21054974.550,21054973.588,-14431160.876,-11245059.850,21402071.416,21402072.685,21402070.840,-22295600.440,-17373193.691,20023501.963,20023500.667,20023501.124,-13571400.756,-10575114.682,21547220.412,21547217.474,21547219.635,,,,,,-13979878.140,-10893408.927,21054956.108,21054953.454,21054955.526,-15195505.290,-11840652.787,21402057.912,21402055.078,21402057.087,-22891126.643,-17837240.345,20023487.818,20023483.851,20023487.093
15810,-12100644.112,-9429070.861,21559853.304,21559853.871,21559852.973,,,,,,-13560827.570,-10566875.746,21061448.007,21061448.540,21061447.487,-14418052.476,-11234845.505,21404566.099,21404567.266,21404565.673,-22326410.631,-17397201.625,20017639.132,20017637.680,20017638.461,-13505128.338,-10523473.843,21559830.493,21559829.041,21559830.229,,,,,,-13945883.006,-10866919.218,21061424.975,21061422.373,21061424.619,-15182422.127,-11830458.119,21404545.790,21404544.447,21404545.453,-22921962.359,-17861268.172,20017619.921,20017615.815,20017619.313
15840,-12034202.180,-9377297.939,21572497.110,21572497.384,21572496.611,,,,,,-13526663.370,-10540254.291,21067949.539,21067949.528,21067948.602,-14404355.853,-11224172.804,21407172.450,21407173.739,21407172.073,-22356628.980,-17420748.388,20011888.510,20011887.409,20011888.025,-13438681.044,-10471696.758,21572474.004,21572473.499,21572474.620,,,,,,-13911713.503,-10840293.632,21067926.974,21067924.810,21067926.566,-15168720.063,-11819781.184,21407154.308,21407152.067,21407153.541,-22952175.549,-17884810.918,20011870.649,20011866.648,20011870.018
15870,-11967608.404,-9325406.700,21585169.787,21585170.248,21585169.223,,,,,,-13492348.305,-10513515.274,21074478.654,21074479.336,21074478.619,-14390063.699,-11213036.058,21409892.974,21409893.137,21409891.797,-22386247.230,-17443827.542,20006252.059,20006251.279,20006251.640,-13372094.311,-10419810.988,21585147.037,21585144.284,21585146.209,,,,,,-13877405.533,-10813560.142,21074455.627,21074453.244,21074455.260,-15154434.873,-11808649.868,21409872.979,21409870.587,21409872.128,-22981801.047,-17907895.719,20006232.126,20006228.950,20006231.815
15900,-11900872.464,-9273404.664,21597867.747,21597869.444,21597868.581,,,,,,-13457891.622,-10486665.900,21081036.024,21081036.928,21081035.456,-14375185.479,-11201442.641,21412723.807,21412724.098,21412722.727,-22415273.198,-17466445.175,20000728.596,20000727.510,20000728.208,-13305355.863,-10367807.020,21597845.462,21597844.340,21597845.439,,,,,,-13842946.415,-10786708.876,21081012.666,21081010.524,21081012.519,-15139554.078,-11797054.444,21412703.731,21412702.715,21412703.249,-23010824.723,-17930511.568,20000709.964,20000706.240,20000709.266
15930,-11833965.365,-9221269.279,21610600.655,21610601.447,21610600.281,,,,,,-13423264.415,-10459683.656,21087625.274,21087625.879,21087624.669,-14359692.416,-11189370.125,21415672.616,21415672.704,21415671.445,-22443676.943,-17488577.959,19995323.442,19995322.527,19995323.116,-13238449.658,-10315672.318,21610578.219,21610575.849,21610577.759,,,,,,-13808320.173,-10759727.378,21087602.096,21087599.685,21087601.297,-15124061.838,-11784982.555,21415652.047,21415650.104,21415651.258,-23039229.571,-17952645.211,19995305.136,19995300.687,19995304.130
15960,-11766910.460,-9169018.704,21623360.771,21623361.545,21623360.103,,,,,,-13388490.579,-10432587.161,21094242.196,21094243.296,21094241.720,-14343608.186,-11176836.965,21418733.081,21418733.652,21418732.241,-22471480.716,-17510243.235,19990032.800,19990031.881,19990032.372,-13171415.006,-10263437.525,21623335.290,21623332.555,21623334.694,,,,,,-13773566.637,-10732646.700,21094215.291,21094212.744,21094215.041,-15107997.783,-11772465.109,21418708.466,21418707.424,21418708.049,-23067053.794,-17974326.421,19990009.693,19990006.138,19990009.369
15990,-11699700.302,-9116647.151,21636150.092,21636151.085,21636150.198,,,,,,-13353562.849,-10405370.741,21100889.371,21100889.404,21100888.559,-14326925.577,-11163837.533,21421907.043,21421908.169,21421906.548,-22498676.111,-17531434.451,19984857.999,19984856.711,19984857.575,-13104203.216,-10211064.720,21636124.324,21636122.516,21636123.896,,,,,,-13738637.361,-10705429.080,21100862.690,21100860.289,21100862.011,-15091313.492,-11759464.357,21421884.508,21421882.316,21421883.636,-23094247.793,-17995516.546,19984834.855,19984831.114,19984834.357
16020,-11632345.091,-9064162.588,21648968.018,21648968.314,21648967.981,,,,,,-13318491.404,-10378042.342,21107562.935,21107563.140,21107562.447,-14309654.953,-11150379.894,21425193.049,21425194.505,21425192.991,-22525272.780,-17552159.127,19979796.743,19979795.498,19979796.050,-13036831.797,-10158567.513,21648945.504,21648942.958,21648944.733,,,,,,-13703549.758,-10678088.086,21107539.697,21107536.782,21107538.937,-15074026.563,-11745994.026,21425172.779,21425171.654,21425173.052,-23120828.449,-18016228.743,19979776.300,19979773.179,19979776.189
16050,-11564829.539,-9011553.060,21661815.697,21661816.334,21661815.222,,,,,,-13283261.022,-10350590.092,21114266.729,21114267.453,21114266.354,-14291781.270,-11136452.345,21428595.948,21428595.223,21428594.706,-22551253.989,-17572404.227,19974852.379,19974851.355,19974852.070,-12969308.269,-10105951.762,21661794.817,21661791.791,21661794.059,,,,,,-13668311.457,-10650629.675,21114244.843,21114242.442,21114244.902,-15056144.830,-11732060.200,21428577.289,21428574.078,21428576.078,-23146801.900,-18036467.796,19974834.262,19974830.430,19974833.573
16080,-11497168.618,-8958830.266,21674692.131,21674692.266,21674691.700,,,,,,-13247886.684,-10323025.662,21120998.115,21120998.907,21120997.784,-14273319.839,-11122066.812,21432108.256,21432108.457,21432107.462,-22576633.865,-17592180.750,19970023.204,19970021.579,19970022.442,-12901656.957,-10053236.444,21674667.697,21674665.405,21674667.642,,,,,,-13632946.786,-10623072.778,21120974.195,21120972.330,21120973.897,-15037692.934,-11717682.102,21432087.776,21432085.442,21432087.405,-23172191.589,-18056251.968,19970002.527,19969998.886,19970002.179
16110,-11429362.479,-8905994.308,21687595.391,21687594.335,21687594.595,,,,,,-13212368.555,-10295349.196,21127758.079,21127757.892,21127757.135,-14254271.007,-11107223.568,21435732.805,21435733.891,21435732.062,-22601411.550,-17611488.034,19965307.656,19965306.703,19965307.248,-12833856.161,-10000404.658,21687570.409,21687568.245,21687569.829,,,,,,-13597434.056,-10595400.511,21127732.029,21127730.101,21127731.574,-15018649.370,-11702842.957,21435711.611,21435709.163,21435711.039,-23196974.818,-18075563.574,19965286.568,19965282.845,19965286.126
16140,-11361403.740,-8853039.453,21700525.754,21700526.860,21700525.008,,,,,,-13176699.506,-10267555.128,21134544.955,21134545.712,21134544.578,-14234627.964,-11091917.286,21439469.937,21439472.098,21439469.775,-22625578.579,-17630319.481,19960708.960,19960707.887,19960708.571,-12765910.599,-9947460.064,21700499.483,21700497.573,21700499.152,,,,,,-13561778.250,-10567616.763,21134517.480,21134515.094,21134516.868,-14999019.431,-11687546.900,21439447.394,21439445.043,21439446.387,-23221155.237,-18094405.456,19960684.911,19960681.552,19960684.629
16170,-11293296.914,-8799969.203,21713486.974,21713487.010,21713486.895,,,,,,-13140883.990,-10239646.934,21141360.402,21141361.005,21141360.214,-14214395.549,-11076151.763,21443319.869,21443322.340,21443319.993,-22649139.095,-17648678.323,19956225.103,19956224.510,19956225.228,-12697807.623,-9894392.812,21713459.748,21713456.486,21713459.101,,,,,,-13525966.644,-10539711.616,21141332.179,21141329.697,21141331.892,-14978790.802,-11671784.325,21443296.629,21443294.627,21443295.778,-23244719.814,-18112767.465,19956200.577,19956197.524,19956200.257
16200,-11225051.897,-8746791.271,21726473.127,21726473.712,21726472.359,,,,,,-13104931.472,-10211631.994,21148202.055,21148202.534,21148201.558,-14193583.702,-11059934.738,21447281.780,21447281.908,21447280.733,-22672101.432,-17666571.052,19951855.746,19951854.974,19951855.476,-12629554.823,-9841208.817,21726447.921,21726445.224,21726446.774,,,,,,-13490006.405,-10511690.650,21148175.238,21148172.947,21148175.008,-14957971.096,-11655561.178,21447258.092,21447256.175,21447257.086,-23267674.578,-18130654.292,19951832.952,19951829.131,19951832.276
16230,-11156663.593,-8693501.673,21739486.554,21739487.716,21739486.510,,,,,,-13068837.433,-10183506.771,21155069.809,21155071.038,21155069.838,-14172188.028,-11043262.780,21451352.101,21451353.256,21451351.827,-22694459.988,-17683993.303,19947601.013,19947600.391,19947600.535,-12561172.981,-9787924.254,21739460.047,21739457.627,21739459.669,,,,,,-13453918.891,-10483570.515,21155042.159,21155039.859,21155041.964,-14936581.821,-11638894.201,21451328.616,21451326.683,21451327.962,-23290039.820,-18148081.753,19947577.211,19947573.280,19947576.450
16260,-11088120.152,-8640091.187,21752531.059,21752531.615,21752530.327,,,,,,-13032590.423,-10155262.341,21161967.439,21161968.677,21161967.290,-14150197.337,-11026127.181,21455536.995,21455538.267,21455536.799,-22716202.406,-17700935.445,19943464.148,19943463.019,19943463.289,-12492632.520,-9734516.099,21752503.457,21752499.885,21752502.366,,,,,,-13417674.937,-10455328.474,21161939.529,21161937.150,21161938.993,-14914594.061,-11621760.879,21455512.420,21455510.706,21455511.837,-23311785.445,-18165026.394,19943438.947,19943435.002,19943438.400
16290,-11019444.499,-8586577.697,21765598.479,21765599.901,21765598.717,,,,,,-12996213.289,-10126916.518,21168890.101,21168890.929,21168889.803,-14127635.104,-11008546.216,21459831.436,21459831.874,21459830.491,-22737350.839,-17717414.738,19939440.189,19939438.266,19939439.033,-12423950.784,-9680997.866,21765573.510,21765570.532,21765572.427,,,,,,-13381291.758,-10426977.947,21168862.644,21168860.508,21168862.358,-14892025.660,-11604175.110,21459806.756,21459805.468,21459806.521,-23332927.986,-18181501.097,19939415.034,19939411.942,19939414.802
16320,-10950616.183,-8532945.247,21778696.566,21778697.150,21778695.805,,,,,,-12959685.790,-10098453.533,21175841.444,21175841.721,21175840.990,-14104481.338,-10990504.318,21464237.353,21464237.925,21464236.399,-22757883.948,-17733414.561,19935532.502,19935530.843,19935531.712,-12355115.118,-9627359.691,21778671.966,21778669.099,21778671.604,,,,,,-13344756.970,-10398509.279,21175814.383,21175812.645,21175814.335,-14868864.477,-11586127.436,21464214.052,21464212.708,21464213.729,-23353453.968,-18197495.363,19935509.890,19935505.873,19935509.227
16350,-10881634.440,-8479193.236,21791823.178,21791824.192,21791823.118,,,,,,-12923006.246,-10069872.075,21182821.088,21182821.920,21182821.103,-14080735.646,-10972001.185,21468755.286,21468756.385,21468754.874,-22777800.279,-17748933.779,19931742.381,19931741.415,19931741.818,-12286145.761,-9573617.333,21791797.207,21791792.761,21791795.992,,,,,,-13308089.879,-10369937.525,21182793.177,21182790.618,21182792.192,-14845131.111,-11567633.906,21468731.194,21468728.975,21468730.389,-23373382.903,-18213024.404,19931717.160,19931713.481,19931716.627
16380,-10812528.213,-8425344.227,21804973.910,21804974.821,21804973.119,,,,,,-12886204.610,-10041195.482,21189823.990,21189824.665,21189823.929,-14056427.719,-10953059.934,21473380.851,21473382.300,21473380.614,-22797128.103,-17763994.419,19928064.437,19928063.357,19928063.724,-12217044.993,-9519772.574,21804946.054,21804942.714,21804945.228,,,,,,-13271293.766,-10341265.230,21189794.286,21189792.597,21189794.184,-14820828.576,-11548696.865,21473356.084,21473353.545,21473355.019,-23392716.405,-18228089.469,19928037.955,19928034.266,19928037.385
16410,-10743277.582,-8371382.708,21818152.260,21818152.946,21818151.538,,,,,,-12849261.105,-10012408.341,21196854.520,21196854.919,21196854.139,-14031538.562,-10933665.788,21478118.021,21478118.643,21478116.983,-22815847.218,-17778580.742,19924502.276,19924500.986,19924501.621,-12147784.040,-9465802.992,21818123.878,21818122.978,21818123.916,,,,,,-13234340.002,-10312470.087,21196826.991,21196824.720,21196826.526,-14795929.025,-11529294.617,21478093.592,21478091.581,21478093.038,-23411425.410,-18242667.911,19924478.284,19924474.053,19924477.402
16440,-10673868.888,-8317298.005,21831359.262,21831360.031,21831359.826,,,,,,-12812161.775,-9983499.772,21203914.344,21203914.447,21203913.655,-14006054.976,-10913808.451,21482967.699,21482967.675,21482966.341,-22833943.141,-17792681.459,19921059.206,19921057.555,19921058.286,-12078380.275,-9411722.135,21831331.504,21831329.916,21831331.746,,,,,,-13197245.655,-10283565.405,21203886.094,21203883.150,21203885.437,-14770450.306,-11509441.067,21482942.079,21482940.292,21482941.161,-23429526.477,-18256772.639,19921033.650,19921029.679,19921033.089
16470,-10604333.493,-8263114.580,21844592.072,21844592.254,21844591.676,,,,,,-12774938.259,-9954494.435,21210997.401,21210998.031,21210997.305,-13980009.021,-10893512.900,21487922.910,21487924.226,21487922.865,-22851446.849,-17806320.712,19917727.406,19917726.616,19917727.036,-12008833.723,-9357530.025,21844566.989,21844564.419,21844566.309,,,,,,-13160011.036,-10254551.418,21210970.995,21210969.231,21210970.777,-14744393.123,-11489136.763,21487899.621,21487898.816,21487899.589,-23447019.238,-18270403.359,19917704.780,19917701.106,19917704.329
16500,-10534660.745,-8208824.127,21857849.687,21857851.323,21857849.937,,,,,,-12737579.781,-9925383.929,21218106.576,21218106.863,21218106.072,-13953390.886,-10872771.491,21492988.643,21492988.988,21492988.176,-22868347.306,-17819489.897,19914511.632,19914510.492,19914511.031,-11939159.369,-9303238.316,21857826.073,21857822.891,21857825.404,,,,,,-13122650.996,-10225439.701,21218080.339,21218078.473,21218079.978,-14717773.310,-11468394.049,21492965.863,21492964.302,21492965.691,-23463918.295,-18283571.454,19914489.068,19914485.207,19914488.693
16530,-10464854.077,-8154429.320,21871133.147,21871134.417,21871133.030,,,,,,-12700089.707,-9896170.888,21225240.668,21225240.971,21225240.034,-13926204.839,-10851587.557,21498162.149,21498162.144,21498161.547,-22884647.107,-17832191.035,19911410.471,19911408.769,19911409.551,-11869329.672,-9248825.580,21871114.740,21871110.911,21871113.760,,,,,,-13085137.972,-10196208.777,21225218.845,21225216.729,21225218.230,-14690564.195,-11447192.131,21498144.328,21498141.831,21498143.117,-23480195.302,-18296254.832,19911391.929,19911387.790,19911391.586
